applicant_id,income,loan_amount,term,credit_history,default
aeb98a5b-70da-4fc2-8168-e3d2c7895f63,29851,496654,54,1,1
50072112-1e68-4c62-a87c-98893e44cfa2,18838,765323,54,1,1
5d69513d-b14d-4de9-b597-ffe598830cd1,28999,268068,36,1,1
04e20a58-c1bc-44e0-9ffc-c1389b994610,16188,398613,30,0,0
8069a0fc-cf58-4c09-b561-a1ff5f103d38,25594,101242,6,1,1
08858930-c6f9-4394-8542-74ea30994ce8,22778,343542,30,1,1
7208e202-f028-409a-83e2-820e35a8adea,19263,406356,48,0,1
fc699ebc-9176-48bf-bbb6-7097bc4b8277,22794,559816,36,0,0
737ba6ae-d5ec-4265-8a70-dac16adf636f,34614,988547,48,1,1
23ce26ee-c114-4ae7-92b1-76fc76a9d705,8817,229628,48,1,1
bb517ba5-2edf-486c-a033-bb777ce460df,13910,587821,42,0,1
424336b4-2609-483a-b561-5078b2fbaa88,16708,386463,30,1,1
79dd777a-2f04-46a1-9da6-e83fad9e3384,21002,108663,18,1,1
84f37058-2e53-426d-86b2-009f20dcf0ec,13620,644762,18,0,1
73e63718-a4b7-4457-97f6-ce82461badeb,16654,935183,24,0,1
2721e306-89f5-4354-afb0-2c8d332591cc,19421,183436,6,0,1
d898c37b-ad98-4ac8-8f4d-bbc5949637bc,14005,736562,42,0,1
80d3c0a1-0fd1-41ed-8d3a-b04568df0252,20416,640360,18,1,0
3954e920-768b-443b-bb1b-9cac5dcf2549,10470,117109,30,1,1
be4bf12f-ff07-4c5d-9286-c127abd0415d,17796,550641,48,1,0
5e6d809a-da88-4371-abb3-ecbe39f7506a,24838,304306,6,0,0
36da3377-ae92-4ff7-b5c9-fda0350a52cf,10443,961290,42,1,0
60b0af00-de58-4550-95dd-01d5920f182e,26780,110297,36,0,1
368cf0f3-aa63-42a2-ba32-a3efa8b0569c,27170,460977,30,0,1
63a4e06f-7bbc-4490-a241-7cfb48043cb0,29227,405002,36,0,1
1a468f10-b6e9-4c31-9fd0-70ce1744568b,20055,343983,48,0,1
dcb1a273-3c06-43ef-9ea6-46b11829f157,36007,226141,6,1,0
b853a6ea-7d37-4326-a3fc-bab50c512b99,24759,982529,18,1,0
3283b396-1868-455a-b01d-bbbe8ce8cad0,13950,117614,60,0,1
9470c02d-d4f7-4ddf-a4c7-d9e8a27f5b26,27133,258094,24,1,1
edaaae08-82ad-4a2e-bf62-21bd688563e5,11627,722177,36,1,0
c59b0946-2af4-4fa1-ae15-1f40037f4dae,33073,673558,60,0,0
e718e759-551e-4e14-b7cf-ea24e4f5d6a5,23074,654180,60,1,1
4301fd79-4b4c-4afd-b68a-bdad841e731e,18008,269321,54,0,1
bacf29a4-09fc-429b-9f33-65f96e0f3dd7,21218,935077,54,0,1
61043762-b2f2-4da3-9e3f-ee440066bfed,17303,685654,54,0,0
728bce51-3c7f-44e0-8b40-454ba60b65fa,25063,919913,6,1,0
bcc82c12-7731-472f-bacf-a3c0978fdae1,23029,730218,42,1,1
12a25cae-6bbe-48df-b997-b8e16208755c,26050,293612,42,1,1
17d49e3a-eff7-47d0-b457-1b5c073c210b,9789,486462,42,0,1
543f0d71-abda-4508-aee5-81218651cfe1,12751,197567,42,1,1
9e0bb0cc-592c-4d38-a0eb-b270c6c75795,29759,815516,18,1,0
6c47d93b-6c34-41bc-8371-0ac56b82a2ee,25854,964621,54,1,0
bf92738a-22d6-414c-844a-125e422d67b8,22810,431679,48,1,1
4ee0ed1a-b158-4828-a376-a13e6bd63241,18793,508134,36,1,0
5c1c3203-9d0b-4a7f-b7dd-c6b8fcb30d01,19389,292781,48,1,1
30ca593f-347c-4665-94b6-038410f4d440,24081,905875,18,0,1
e26e8f23-0d19-4684-9157-8aed3a6bafb0,24654,718866,54,1,1
b2c0dee3-fbf3-46ca-9e3c-12f2ec7871c0,21961,567212,54,1,0
5aaa7f95-0601-42a2-bb96-c82f8082ee41,21717,603808,48,0,1
7ac75dca-89b6-40c8-9b41-aae149f31dd7,11261,962164,36,1,0
0744d685-cb81-4779-a602-2c05e61721de,26117,425551,60,0,1
ae1c3477-5e93-4dd5-b2df-8eacf8439604,19619,111210,60,0,1
c8abf45a-28b8-4c73-b303-fd5bdbed0a2b,22196,997490,36,0,1
b7db2d88-f7f0-44cc-bd16-d79dcc470651,17157,761292,36,1,0
55d7aa2e-e690-4c60-a77c-b822ee46a2af,15109,156302,54,1,1
686c277c-9cf3-4599-b0ea-c1d96304e7b2,23562,714664,12,1,0
7f5d184d-4865-4fe7-b76d-2fe811729c22,28661,667839,42,0,1
f34044c3-1eba-46ec-a82f-f6af927374eb,29243,371039,12,1,0
253df13c-5d3c-4968-8031-4f542ead6858,23573,133735,54,0,1
7a5c014e-82c1-4c68-94a5-e3ddcac1d531,14257,242591,6,1,0
397d2ff5-14f2-48d5-82aa-2f53ecd49574,23169,622110,18,0,0
58eb00fa-51c9-4f7c-b4d3-7b25207f4e2a,20550,156538,12,1,1
679ee71b-9c05-4365-8d0f-60dfe28e265c,30038,637088,48,1,0
d719bc10-1679-4384-9948-9400330699ec,19278,156213,30,0,1
5c058bab-3b02-4704-90df-7abff4ff2d2f,17557,203966,48,1,0
54e8b485-6180-4bf6-be7a-dbd3816d0acf,17444,166263,18,0,1
995c251a-88c0-4657-9b20-44e07fa7b585,14369,824460,12,1,0
9b77128d-9442-4263-85d6-8d7cb35a72cd,25275,177730,30,1,1
31332ae8-7d48-4d51-a7b0-f25bdcce5d73,25113,275907,24,0,0
bd4d8cc2-f80d-484e-8b50-a1ab4c9ea511,10872,195188,48,0,1
1e627a89-cc9f-4a77-b671-8d86201c8f32,20698,544238,36,0,1
90bc4171-4a8f-42c6-8a1a-beabd62eed8b,28137,550932,30,0,0
099f02ce-c14a-4106-90e4-b237079f1990,26699,848621,48,0,0
1456069e-a334-4ab1-a07f-3d52b0588393,19175,249673,54,1,1
d1741c75-4de3-42fb-ab9f-5873e103db21,19874,890485,54,0,0
cc1ab9de-37d0-4bbc-9bc7-a0c37e65860e,17334,189965,54,0,1
56352c97-8f4d-4062-b9cf-27ed5b00b091,23577,627600,12,1,0
30eb8138-a6e8-470f-9bf8-40c900733bcf,21872,582702,60,1,1
e82a1754-d103-44fc-9ec9-9bd4de99b933,21763,236340,48,0,1
74a47bd2-2408-45fa-ba6f-aa7c331b3d3d,16320,779364,36,1,0
0a724bf4-cac1-4714-8063-3a0a153fe5d9,5640,955753,36,1,0
b715484b-9a0a-4d2b-b8ba-f660e297e748,22195,341294,42,0,0
a619c388-c908-4454-ab55-51c99748b953,30717,692631,42,1,1
c10758f9-8b20-4007-9b00-f3ad5174e203,16965,831167,42,1,0
6be26a58-fdc0-48a8-9f8d-2829d1a6d8c3,21088,611378,24,1,0
da4a03d5-9c64-4566-b1b6-773cd0312e24,21041,433303,18,0,1
e1203063-64b5-426b-892a-a0828fdcbcbb,12582,779512,60,1,0
73aef0e3-b8ca-4c5b-bc69-bb3df72a9846,8796,816151,48,0,1
f1b07af4-1e73-4fbb-8b46-d6c9bcc6ed5f,29984,561406,6,0,1
465c24f4-03fe-4e91-962d-54a4b88e6298,34893,249093,18,0,1
4b86fa62-66ef-4a5c-b862-3f75b2c4d50c,6527,818816,24,1,0
340f6fde-6e54-4d5d-9d03-2b4b7df2d154,24830,262988,54,0,1
16b85eef-bdcf-418a-a54d-59187b1d2e5c,13530,599277,24,0,0
31a4f7a4-85ce-4c3d-b4d8-32ecb2b24b9e,7816,246129,18,0,1
5a6ef8cf-bed9-49e0-8b72-58e6efb4338d,22391,854619,48,1,1
3ae44a41-324e-4290-b5f8-32e01fe11658,13702,591563,36,1,0
49711ac5-57dc-4c79-949b-5c22e120c112,35386,364837,42,0,1
c67c5d08-1436-4f0c-bfa8-1119a9e8c24c,21578,818285,30,1,0
293ba7c9-6dbd-4d7a-8822-1b1b4505682c,14693,660909,6,1,0
afb7f60b-2ee9-4d98-83dd-9a4241b58803,25569,690202,60,0,1
b006e4aa-55bd-4941-8173-8fe52a096de0,12453,453477,60,0,1
3b5e2afd-6fdc-4870-b1db-e91f8ac05965,11323,334147,60,0,1
b154aac2-c659-4b8b-bf05-b23aa10f3107,23982,874943,48,1,0
91b3faee-b181-4444-9055-8b7a5686993b,10965,431991,42,1,1
7219c282-28a6-4d57-af0f-0ee82d0a713b,21662,354602,48,0,0
a60862e2-8c19-460c-871a-80a99ff204c9,28374,910305,24,0,1
011d3ad7-678d-4a42-8182-2edff798cb0e,20056,177644,12,1,0
687024c2-c65a-4531-b17e-015a050c5d7f,17488,516068,12,0,1
de50fa2d-e632-4929-a9e7-2b874dc0b1f8,23422,242318,30,0,1
2336b9f2-d045-40af-8e9a-6d44d3f380ea,16161,575952,36,1,1
70fa8711-b17b-4557-897a-18c090e38cb2,29783,346804,12,0,1
5c92c2d7-8df1-4ef5-86b5-ce53b733cdd9,19476,149045,6,1,0
84a3c6c0-f85a-4e9e-8ee0-9d8963aa5c50,12341,430749,48,1,1
2d5f1f06-f056-47c0-ab6f-050df0204ad7,18709,731654,42,1,1
973ec437-c301-48c1-ae3f-8b4a0f0760b3,13746,463397,36,1,1
3262a838-a2a5-48c4-b15d-efdf3fb44abc,36187,650418,54,1,1
360b1f8f-46d4-49c3-b65f-a36f87cba10f,5318,727656,60,1,0
8d32370f-4ac1-4022-9d3c-f0f75ebe0a2f,23828,804594,24,1,0
28ef0846-8293-4f5d-bb3f-ed2686cc4f6a,17741,669339,54,0,1
6897fb68-bb5b-48a2-ba02-dd7154d08d27,24727,721749,18,1,0
2e10ad71-9e92-4132-a9d5-ffa1542f5ac0,21477,163982,48,1,1
72fe0802-a02f-4c1a-9b31-d344a0eaddfd,23862,279456,24,1,0
95fa2ceb-6c6c-4180-88bc-b54074e8eafb,25795,714275,60,0,1
929485d6-6165-41e1-9287-c1e3a03506d1,6853,735605,54,0,1
ac669cfe-3e74-4e74-9024-1c01c0d91771,36549,799753,18,1,0
58215a51-1d68-4e53-b31c-e88070a9b5fb,22884,254605,24,1,1
ed7671e3-6803-448c-8c8b-757d3ee4b4f1,23618,174120,60,1,1
a17fbc4a-3968-457a-8d30-3322c3d0190c,21234,979333,24,1,1
ed1a63ae-b8e5-4134-985a-2643b5bdb214,19372,340657,48,0,0
080e8374-226f-40bf-82f9-d7bf3f4f0749,9421,368001,60,1,1
428f82c0-0ef8-4cef-9348-08019d46e468,13944,737161,6,1,0
6b48e17f-2954-4944-a972-4420ab308779,17610,589392,12,1,0
9c2df30b-7969-4953-b8ab-184f0e517397,27531,570963,60,0,1
93ff720b-4f3a-42d1-a83c-76739d5caeb3,18690,645994,60,0,0
d1ce4f6d-6852-4a9b-aab4-010bb274c999,14833,970019,30,1,0
d2c96f02-9767-4644-a74d-ab54ae9e7003,13378,382077,36,0,1
8851f060-9584-4336-b8c0-c38f8dad65b6,25139,448348,60,1,0
e4d065e8-0110-4a5b-8af6-c1effa01c196,17027,886514,54,1,1
c9d834fd-0fb4-47d6-9172-af934b942471,8947,870373,48,0,1
6a976482-116c-4f06-8fe0-e0fb817d2d4c,25504,975918,18,0,1
3c4f3983-f671-45a4-acae-3f8e14842f32,27314,268538,36,1,1
a7bbe5c5-e4a9-44f4-8fc7-b9e339706685,25650,892180,12,1,0
4309dd6b-590d-49c9-a215-39c49b57ae14,25329,798230,54,1,1
8fe54ff8-64b6-4d06-89ab-7b62e2a1049b,27695,290059,48,0,1
22dd942d-d2df-4185-b62b-f9d1391fe603,26449,230907,12,0,1
d1611701-2843-458a-bbce-247a9aae5f01,20459,243865,30,1,1
46aa1cec-dde4-424f-b0bd-b6205a15f89e,2533,741109,6,0,0
c57a0106-393d-4b14-994e-ac9c711c6e30,23604,985065,54,1,0
3b3dd0e8-b4df-44b3-b99f-2b4867361ded,7984,894534,48,0,0
91362c06-1748-4bf5-9dc9-2136286e739a,10273,831850,24,1,0
7a3ae9a7-92bf-49bf-8983-3141dbaf62eb,32796,964749,60,1,0
fccfecf1-4458-4051-903e-9c7c8c2144a4,11801,919235,6,1,0
2c410da4-3b2c-4805-b536-ad72337f6ef8,15668,175486,54,1,1
568bed26-38f2-4f5f-918a-17a03ebc6daf,27782,346447,30,1,1
d36c2fff-ba41-4361-87e2-280b9a1b8445,26193,553280,6,1,1
9ffbf349-086a-4227-ab75-e032dd9e17b0,15858,359961,42,0,1
0d71384f-54f7-43db-b954-84c218b6c053,22384,230484,42,0,0
3ff62c9a-96fb-47e6-b377-acae40a79b99,15503,821244,30,1,0
9eb01696-c2a5-4933-9d43-27503deb55f9,20860,218295,54,1,1
3f34c7f9-7939-412a-8dba-4b5c48fe6857,24891,658997,18,0,1
d759eaa6-b3cf-43b9-bf22-d3304f18d2f4,10952,920273,54,0,1
cef36a32-0217-41c1-8bac-dfddaa235358,17059,449205,12,0,1
0bc6e9bc-3465-4f2a-bcef-d189d5806afb,23535,907075,48,0,1
809445c7-6d0e-40eb-91b9-2c8998028c98,22190,681307,60,1,0
b94e1fe1-da97-4f7c-bca2-a65e0e328ba1,9117,652246,6,0,1
22fca77b-edfc-403e-a50e-8182a49d58ed,19523,551815,30,0,1
e25151e6-e601-47e4-84c2-b41b3530a53e,27665,265561,60,1,1
f00bb4ba-1988-4dc2-a274-7a6d0fc9ee0e,31785,577257,36,0,1
0214a349-cced-4233-b65e-08a2b5a75387,26985,313018,54,1,1
4b81cbfd-dbfa-4ca6-a760-2e247063571f,27822,217665,6,1,0
91e04a06-3a8c-4e15-829c-33a60e308ae3,10301,457866,12,0,1
afd70e9f-32c0-47ef-8833-de13ddf64633,26892,493106,48,0,1
8b77e2f4-d209-4061-b879-133f8eaf142f,31607,212754,12,0,1
b56c4d4f-0b84-4e16-b988-4bd1063266c1,16918,763774,24,0,1
e4670842-c288-46ff-a570-fa49212111fa,30208,418668,6,0,0
107127c0-32e1-4505-8583-c0b0b4123944,21331,415849,54,0,1
fc143291-f250-42f9-8069-05ced0aa0332,27544,487259,12,1,0
3f94e87a-7769-49b9-a3d7-5e806a4b7597,24663,536239,54,1,1
365b3406-e119-431a-abd0-de78e1d2c38d,15809,638527,24,0,1
fd54b9ed-ea6b-4ecc-96cd-b7d73ed4322f,16357,792687,36,0,1
01777cbd-bb3d-4b3c-a7c6-f5058ca4543f,32929,390001,42,0,1
faa2027f-11d4-49b4-a3b4-56f34fe3677c,17197,892936,12,1,0
f6455fe5-b240-4c7f-a609-f67e401d78ac,32287,472917,18,1,1
50c41d1c-2147-45bd-aa88-38c7c281d963,23882,706251,42,1,1
27dc5b6e-476b-4b17-ab7e-c847175004df,10492,281334,12,0,1
6ee11c93-f127-4690-8d3f-7d098ce7e057,14661,881163,42,1,0
aeadae17-5fd6-47db-bdaf-5d8828da6e15,18392,443017,42,1,1
c12445f9-49cb-4fd7-9499-0b1e25e54ec8,25244,563032,6,1,0
78dbe81f-d841-4268-91b9-3ae8a351e226,20464,611059,60,1,1
85675f0e-f497-4f6e-a89e-145c5d20483e,21167,699295,36,1,1
8578ab2f-492f-4bee-ab96-a6b53e663289,17167,468023,48,0,1
e3340921-a057-46b2-8b9a-e25644ff90dd,20955,282907,42,1,1
18ce0381-4232-47e5-832a-03afb64bc025,20997,890817,12,0,0
14310e31-a84c-40ad-a7ff-92b0c105f2f5,11155,275359,54,0,1
370c2464-8479-41e5-9def-0f7bec456b27,23415,495039,30,1,1
5310768c-1097-4658-9c01-940dfb81912a,16341,239597,54,0,1
1539a793-087b-461e-9dac-2d4fcf7f0d79,18933,787862,18,1,0
dfb55d24-720b-46ce-bec2-5bd9ef974345,20277,595249,24,0,1
d89c52f5-1e3e-495a-9444-707302fc1742,20893,426369,60,1,1
2ff652d1-c7a4-4ed8-ba6b-13e61d6c3a2b,13777,261124,12,0,1
ff4082ea-cae2-4d3b-9a9c-f15243b908c8,9651,601084,12,0,1
04e435cf-df31-4090-bf8f-e3ece2d8f7f9,26588,411175,36,0,0
4ad9390b-48c2-46b5-a220-d03aea643605,36486,713040,54,0,1
6af737ba-9bae-4644-b7da-f95b0f211370,38439,346074,18,0,1
252dc27e-56e0-4cbf-8e4d-57d9dcd23357,29931,438265,48,1,0
12b3c5c0-2a9a-49fc-a7a5-587ff9963c5b,27020,580186,36,1,1
f829bb00-8536-42e5-9fbc-0744b269695c,30235,156940,18,0,0
19761ed0-150a-4193-ac70-ff744810d4e8,28770,763319,18,1,0
9c4b5adc-862e-4d71-aba6-6889e0632c66,19797,666950,24,0,1
fe785c81-12f6-4aff-b3fa-faa88833d25f,20546,294069,54,1,1
9df786c7-f309-4a62-9f0c-580b5ca6e41c,19708,505057,36,0,0
8bc05398-6f96-42fb-9c1e-d7ade64d1e51,20282,723023,12,0,0
9b427555-c429-42f0-b990-786faf9f7cd1,18064,714165,12,0,1
b08d4aaa-0700-4753-b562-bb9febc07735,22440,771007,12,1,0
9a0c1ac9-3d0e-4cdd-bc16-038e7bee986d,23597,412112,12,1,0
5431dd4d-8cb0-49ba-b34c-526cec8b0011,22042,304526,18,0,1
98a26940-0bfa-429f-83f2-092c44d6c7f2,18270,545819,18,0,1
3c1cb121-b794-49f5-bb58-cd9be5cf4ac3,19780,289891,36,0,1
122dad8f-bcbb-44de-8334-5abb7d19fbf7,14571,923732,36,0,1
8b66d100-591d-4c61-809a-a0d190b0727e,39278,243746,30,1,1
782cf325-3bc4-4dc6-9d04-d90b50eb4ed0,14849,376626,12,0,0
e2725029-82e0-495c-b0ad-6cf0ae36e99d,16082,339445,42,0,0
50cc62c5-9443-4a32-b1c5-04c3d5868cb4,24761,977757,48,0,0
a73ce113-84f9-432d-86ec-98a6290c3c65,18009,953474,12,1,0
5e053ff4-ccb4-448e-b374-aebcc264bf3b,18690,928037,36,0,1
b9cf9ee7-8b29-41c7-846d-873c8a8b2be8,17963,606971,18,1,0
8f0a13e4-53a9-4276-b3bc-b35655a33350,25708,256866,36,1,1
12eec40e-edeb-422b-bcfd-c3b2c52a551d,13123,221386,24,0,1
fd881e64-7bb0-4392-9c7f-9ca364bf6afe,23731,184559,48,0,1
3a843555-df2b-43af-87be-f932f6dfc370,3967,209046,42,0,1
7e548f2c-c6d4-4db5-bd22-5ef7bf751b6d,16146,571946,42,0,1
2131ae2d-5ef4-478a-aacf-4a8325e8e8bf,25081,378573,60,0,1
717de26e-28ba-44b6-b8cc-cf5f600cd5d5,21552,719525,48,1,1
6a9762e3-d38b-4f77-b01b-d07107d02afb,32888,790435,6,0,1
cdb30ca8-15d9-448f-b4ca-e1461dd0aeb2,17231,748312,18,1,0
c7190cde-8c7d-4532-a32b-c1ea4db9f918,23648,916222,12,1,0
6eeb0f53-96ff-4fb3-a73a-ae4ac73a0a23,28354,562192,54,0,1
45452bd5-480b-48ec-a21d-1da9d1ff6065,17422,925474,18,0,1
9245f7dc-4d42-4e49-b33d-8f85b909b0d2,21861,786771,18,1,0
e1908f72-1b68-4cf2-b889-266a0a3f33cc,7111,881244,42,1,1
81d57123-3d95-4618-a28b-7aa2f834c30d,26729,505799,24,1,1
7622c040-7a20-4772-952c-d379832bbbba,11330,853943,30,0,1
d641b73c-1c2b-4cf4-91a1-7fdb4eadc1c0,15180,905843,48,1,0
cbe0d8b7-b65f-4b66-9c03-965a13e2adc8,13037,459989,18,0,1
027f35b9-c44f-46a6-b5ae-6054a319bdbb,27695,842056,18,1,1
7b5d703f-6cad-4f73-8275-a2529e791d06,24966,884549,60,1,1
0225528d-56e9-4a25-9496-0a14c1367fc0,19737,225248,54,0,1
a31d35a8-9bca-48ad-b835-1cccc3cd0266,10452,380311,42,0,1
53ce865d-116a-4856-a326-55525d7c7f0a,19627,220919,30,1,0
c2423b5d-5998-4a3b-bd1e-b70985afbc2a,12729,496064,42,0,1
438da005-3db1-467b-83c2-21acec98a1f4,26885,550141,60,1,1
05f853d0-365a-4a4d-b33b-c6bd39f3817a,28105,961050,60,1,1
50fc5302-358e-4f27-b085-f6527f408c16,5786,376990,12,1,0
3c16b253-ae78-4ac8-98ea-df7ac781c534,19315,550707,30,0,1
15da1275-ce74-4b1e-b17f-1d10f5051961,14689,571758,48,0,1
3838d84f-a78c-4a42-bd8d-776ed9a5a311,13134,162199,30,0,0
73ee6c77-0ab8-425e-8abe-3740bc5481f5,22142,538898,24,1,0
6043dfb4-c4b8-43c8-b8e2-84f185d97477,30252,231547,6,1,0
56f97bef-e19c-4f53-808d-9a784fdc808c,17875,851905,12,0,0
cd2a228e-05ca-450e-a5b6-15b3c9ee89f7,8422,949067,18,0,1
2fb67354-3c5f-495b-a118-4ed6181ad5b7,31409,620228,6,0,1
3fcd9bf0-75ac-4ea7-abb4-b1efd2a6acdd,27615,712260,60,0,1
1f67b448-0803-4a24-a25c-aa5de3149e85,19131,584563,60,1,1
67e8ae52-76f1-4710-904d-7961030fb2e3,11022,434838,30,1,0
2fe01544-4248-4283-a082-d5e3907e1d08,16922,567897,18,1,1
f60fec5c-9dba-4ab6-b241-dfb5210945d3,22750,742493,6,0,1
2305fbf7-0a69-409b-967e-1a504f2f281b,19992,847953,6,0,0
eae3c6ee-dd6a-40d9-9dfb-075ad311e973,14274,410534,18,0,0
92fa5d27-108e-4bf6-8413-885e94c75b8a,29788,205539,12,1,1
dd979799-d271-4971-9e8d-04f336477cb8,20440,270368,60,0,1
e1a73d5e-2309-47fe-bb82-5c3393f44b18,23215,237881,24,0,1
9e7c14db-4da5-4573-82ea-d71bd2b089e3,10998,581286,48,0,1
df338fcb-343a-4840-b995-5548736a7450,13299,785123,12,1,0
b39f7c7b-6e74-4b5d-b2de-c11f57ffdeba,16559,854993,42,1,0
b8907715-76fe-4fe7-a4dc-23d2025f7a6e,13787,660914,18,1,1
6fc26fce-ac50-46bf-8d24-13ca3ca170e6,31446,327272,30,1,1
0ad8a636-0863-4ffb-a22e-b12fa97d3542,18894,604482,12,0,1
dec50b48-ff69-40a3-88c0-e2060903b387,18089,879537,60,0,0
96a33e13-8d20-4a77-a388-b88b2815bde0,19887,622091,24,1,0
3f31db89-0665-4e5f-b578-b7e963768a4e,24857,553762,24,0,0
71a1c62b-ea51-4532-837c-9f31336b7c8a,17516,102038,42,0,1
66d31d5a-e813-401d-888d-5c0d430c3408,17287,320819,36,1,1
6aea8137-600c-4501-bdab-3221097ac7df,14337,184171,12,0,0
768aca88-4808-4d6e-b237-5781306d9215,20421,726989,12,0,1
8479274b-aec9-4f73-ac0d-09dd424de174,25977,499328,54,0,0
5cd8e42d-6ce5-420d-bc24-5765f52b0d36,5380,118217,18,0,1
a975d03e-eaa4-45e5-91d6-eeb1ed74f929,20895,427869,6,1,0
a8885326-71e3-4857-ad6a-2292ed0440c0,18335,216580,6,1,0
382e2b66-ba1f-42e6-8d40-b0a32094372e,21657,202123,48,1,0
4944df95-612f-4000-8c55-fd8be95a054d,21186,636422,30,0,1
e834d719-6da7-4b20-9edc-40ec7d32a768,29220,786171,12,0,1
435a4c8e-eb6e-418e-8c58-6b283cb2de92,30517,495348,60,0,1
fdd26bdb-f393-408f-ab45-9f5e471ce3f8,20922,932124,36,0,1
97979afc-fe3b-4540-8430-ebcffb22692c,21449,882067,36,0,1
f776944d-5c5e-4b5f-ad0a-8a3820671110,18073,182628,6,1,0
0e2b0300-bfcd-4a6d-946c-95a5baada4a0,21744,453105,60,0,1
b6b2f080-b003-445e-b876-0c29397f1505,25908,896401,48,0,1
c6027ed0-02e2-4f3b-a7a6-c3fb978eb66a,16712,802824,36,0,1
30a36c9a-892b-445f-b7e4-8b46bfa1ec73,19596,672699,42,0,1
e749a089-272e-486e-802f-cc69db7144a2,32148,438396,12,1,0
c5acf043-274f-4c18-8653-6c35a66d9365,25462,124079,48,0,0
e81dd352-1ddb-47bc-9437-e4bc05eb7141,2373,416605,18,1,0
966abba5-c954-4ed7-9195-0a6f57586bde,20598,423623,6,1,0
33de3472-498b-4903-888c-9e98b1f24fea,21789,262262,42,1,1
f5f929ab-68e0-4184-8599-2fb254b431f2,25802,881780,18,1,0
3de03839-9287-42ea-a932-edda6b542825,22867,806252,30,0,1
7b368b80-fa68-43ca-9ace-dd2fabd09623,20993,585269,60,1,0
e98d2db6-c022-498f-b9fc-460b2d2362ed,29587,659896,24,1,1
bb068c07-17ed-490f-9f1a-b7b379ca4497,23660,424436,54,0,1
dc4c0266-f232-46f3-831f-daf290274a52,31573,475006,60,0,0
ca271302-23a3-412c-905e-37f990f58d44,17792,322591,18,1,0
090be985-b46d-48ca-95dc-20aab39ee11f,14297,745788,12,1,0
28910d1c-bd41-4511-9c36-365f2360005e,24393,291231,42,1,1
4adeea37-dbcc-4e0c-b0ce-b4a664f9d828,16590,330052,36,1,1
a8319c43-c45f-42ae-888c-b8885454ca95,30710,685911,48,0,1
5c1e8092-a3c3-4af2-948c-81ec2f117c4f,28354,967326,24,1,0
68ad0172-cfb8-4192-bdf7-2424fca96188,28695,892830,54,0,1
a28f0e93-40b3-409b-94f5-a2d34426a9cb,17347,156219,18,1,1
7183cb6c-6512-4ce8-a4fa-af2b5f929a76,19264,372732,6,0,1
c6adeedd-06d2-4d1d-9506-48b18d7cf96f,24989,957732,48,1,0
58c7320a-96b3-465d-8cbb-3467bb6487d9,11540,859026,6,1,0
c460e179-261a-4491-b63b-b7369610492e,22924,210663,30,1,1
445b7471-2279-4178-8516-8fe6e3d8e186,16842,193065,18,1,1
48214948-c99e-490d-b5b7-aabcf2682e2d,26838,273015,36,0,1
33a26359-2567-40a0-a9bb-f0205f41702e,29926,101221,6,1,0
5f2c5b95-c315-4092-a9d5-748c1496ca81,16470,858152,24,0,1
6141cbdb-9530-4f0f-b0ed-7144e64cbe4a,14432,379664,54,1,1
56c18774-fe13-45cf-b4a1-3f322774b0c1,29351,816984,42,1,1
bb65d1fc-dd67-4c49-bce9-8391f553f16c,19933,436509,12,0,1
74113618-b607-45c5-9108-67fe2d25167d,16715,693644,36,0,1
56de756e-3170-40ad-a28a-23450c43f272,35025,999028,54,0,1
7f783f9c-579d-4838-8381-9b2698067545,21030,400309,6,0,1
09441ec7-27f7-4e09-adc4-4de54f2dfca2,16269,971764,18,0,1
cb7ca2a4-bb47-4c5e-a5af-4679d648224c,24336,534499,24,0,1
e09620c4-14c9-444a-814d-6acd02299bfa,25534,174371,36,0,1
1c79eb86-2815-4ee2-885f-51ca05588444,16199,584604,30,0,1
0a3be99c-d5b7-4211-acb7-0ad2ac830fa4,23644,799808,36,1,0
90ef692c-e388-4c43-9ca1-362e976e6df3,10322,132393,54,1,1
37f7b914-e67b-4403-9cd5-51d2bf86f331,11671,962581,42,1,0
ca95ccee-0f04-40d3-a583-4eddbe61efe8,19540,143479,36,0,1
d050a88d-4dcf-4c1c-a13e-3305150c0303,20131,876762,24,0,1
e98610cc-8051-4d14-a37b-887a04de6803,29770,820193,6,0,1
b425d5ac-030c-494f-bf60-7a324b0bc31f,30623,937518,48,1,1
df7d40ee-d85c-4fe5-a7e2-d9264903bed1,30087,916243,60,0,1
8fc4bb88-df45-4d81-bc70-b846fccd8838,16883,185774,6,0,1
4aef7728-04c5-4bfe-b813-0ec9fed187ba,20637,773847,42,0,0
f6953df0-ae51-4a61-838c-40734faf7214,23390,720586,42,1,1
1c406db5-5300-4d6b-bf47-e10bab0af488,24750,579246,12,1,0
1c0cec2f-6cc1-4931-8f48-d63a13cbc177,22267,810322,36,0,1
b4c20a06-53dd-4886-9255-d56811def0d6,21203,111959,24,1,1
6dfda513-4eed-44f8-9de4-a443f6455b52,24908,312469,6,1,0
2d7ee2ce-4fe6-4b4d-b607-98fed4a4e1dc,12850,458615,60,0,1
421e9f8d-d5ba-41ca-8bd7-70224e2e426e,7556,122366,54,0,1
c442216e-a6c5-44f0-b91a-77772e9f3be7,27408,732441,60,0,0
45199065-d5b7-499d-a3c5-6011584b7378,21424,141408,18,1,1
0379227a-c2cb-4596-9af7-cb70f8564314,21207,682729,12,1,0
